#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;
allowed_to_serve_holy_order;Allowed to Join Order;Allowed to Join Order;Allowed to Join Order;;Allowed to Join Order;;;;;;;;;;x
EVTDESC_ancrel_1190;A courier has come forth inviting all free men and women of the realm to attend a grand Aonach Tailteann, the like of which is only seen once per reign.;Un coursier est venu inviter tous les hommes et femmes libres du Royaume à participer à un grand Aonach Teltainn, de ceux qui ne sont organisés qu’une fois au cours d’un règne.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
EVTOPTA_ancrel_1190;A perfect opportunity to prove ourselves;L’occasion de prouver notre valeur.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
EVTOPTB_ancrel_1190;I prefer to worship my ancestors in private.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
EVTOPTA_ancrel_1151;May they find the excitement they yearn.;Puissent-ils trouver l'action à laquelle ils aspirent.;Mögen sie den Spaß finden, den sie so sehr suchen.;;Espero que encuentren la emoción que anhelan.;;;;;;;;;x
EVTDESC_ancrel_1160;Your son, [From.GetTitledFirstName], has decided to join with the Fianna and seek his fortune at their side! Although he will no doubt gain both riches and valuable battle experience in service of the druids, there will be many perils that could well cost him his life.;Votre fils, [From.GetTitledFirstName], a décidé de s'enrôler dans la Garde varègue à Miklagård et d'y chercher fortune ! Même si le fait d'être au service du roi grec va sans doute l'enrichir d'une importante expérience de combat, de nombreux dangers pourront lui coûter la vie.;Euer Sohn, [From.GetTitledFirstName], hat beschlossen, sich der Warägergarde in Miklagard anzuschließen und dort sein Glück zu suchen. Obschon er zweifellos sowohl Reichtum als auch wertvolle Kampferfahrung im Dienst des Griechenkönigs finden wird, gibt es viele Gefahren, die ihn sein Leben kosten könnten.;;¡Tu hijo, [From.GetTitledFirstName], ha decidido alistarse con la Guardia Varangian en Miklagård y buscar fortuna allí! Aunque, sin duda, obtendrá riquezas y valiosa experiencia en batalla al servicio del rey Griego, habrá muchos peligros que bien podrían costarle la vida.;;;;;;;;;x
EVTOPTA_ancrel_1160;I will not allow it!;Je ne permettrai pas !;Das werde ich nicht erlauben!;;¡No lo permitiré!;;;;;;;;;x
EVTOPTB_ancrel_1160;Go to the Circle and make me proud, son.;Fils, va à Miklagård et fais-moi honneur.;Gehe nach Miklagard und mache mich stolz, mein Sohn.;;Vete a Miklagård y hazme sentirme orgulloso, hijo.;;;;;;;;;x
EVTDESC_ancrel_1165;A heavily scarred warrior clad in strange Ogham inscribed armor approaches your throne, and before he can be disarmed, the stranger relieves your guard of his spear in a swift, fluid motion and tosses it aside. Other guards hurry forward, but you raise your hand to stop them. The stranger is [From.GetTitledFirstName], at last returned from the Fianna!;Un guerrier profondément balafré, revêtu d'une étrange armure, s'approche de votre trône et, avant qu'on n'ait pu le désarmer, l'étranger, d'un mouvement prompt et adroit, désarme votre garde et jette sa lance par terre. Les autres gardes s'approchent en vitesse, mais vous levez votre bras pour les arrêter. L'étranger est [From.GetTitledFirstName], enfin revenu de Grèce !;Ein vernarbter Krieger in seltsamer Rüstung erscheint vor Eurem Thron und bevor er entwaffnet werden kann, entreißt der Fremde Eurer Wache den Speer und wirft ihn beiseite. Andere Wachen eilen heran, doch Ihr hebt die Hand um sie aufzuhalten. Der Fremde ist [From.GetTitledFirstName] und endlich aus Griechenland heimgekehrt!;;Un guerrero con grandes cicatrices y vestido con una extraña armadura se acerca a tu trono, y antes de que pueda ser desarmado, el desconocido se quita de encima a la guardia con un movimiento rápido y fluido de su lanza, y la arroja a un lado. Otros guardias se apresuran hacia él, pero levantas la mano para detenerlos. ¡El desconocido es [From.GetTitledFirstName], por fin ha regresado de Grecia!;;;;;;;;;x
EVTOPTA_ancrel_1165;[From.GetFirstName]! You've... changed!;[From.GetFirstName] ! Tu as... changé !;[From.GetFirstName]! Ihr habt Euch… verändert!;;¡[From.GetFirstName]! ¡Has… cambiado!;;;;;;;;;x
EVTDESC_ancrel_1169;A frail, robed man is led into your throne room, and your guards explain that he just arrived on a caravan coming from the Circle. The man would only speak your name over and over again, and so he was brought to you. To your horror, you recognize him at last as [From.GetTitledFirstName]!;Un homme frêle et vêtu d'une robe est mené dans votre salle du trône et vos gardes expliquent qu'il vient tout juste de débarquer d'un navire en provenance de Miklagård. L'homme répétait inlassablement le même mot : votre nom. Vous frémissez d'horreur en le reconnaissant, c'est [From.GetTitledFirstName] !;Ein gebrechlicher, berobter Man wird in Euren Thronsaal geführt und Eure Wachen erklären, dass er gerade mit dem Schiff von Miklagard eingetroffen ist. Der Mann sprach nur wieder und wieder Euren Namen, daher wurde er zu Euch gebracht. Voller Erschrecken erkennt Ihr ihn schließlich als [From.GetTitledFirstName]!;;Un hombre frágil vestido con túnica es conducido a tu sala del trono, y tus guardias explican que acaba de llegar en un barco procedente de Miklagård. El hombre sólo dice tu nombre una y otra vez, y por eso lo han llevado a ti. Para tu horror, ¡lo reconoces por fin como [From.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA_ancrel_1169;[From.GetFirstName], what have they done to you?!;[From.GetFirstName], qu'est-ce qu'ils t'ont fait ?!;[From.GetFirstName], was haben sie mit Euch angestellt?;;[From.GetFirstName], ¡¿ Qué te han hecho?!;;;;;;;;;x
EVTDESC_ancrel_1171;[From.GetTitledFirstName] has finally returned home after a long and successful time with the Fianna! He fought in several battles, and learned much from the clever strategies and tactics favored by the band in their raids.;[From.GetTitledFirstName] est finalement de retour au bercail après une fructueuse et longue carrière dans la Garde varègue ! Il a pris part à plusieurs batailles et a beaucoup appris sur les adroites stratégies et les tactiques utilisées par les Grecs et leurs ennemis au Serkland.  ;[From.GetTitledFirstName] ist nach langer und erfolgreicher Karriere in der Warägergarde endlich heimgekehrt! Er hat in vielen Schlachten gefochten und vieles von den schlauen Strategien und Taktiken der Griechen und ihrer Feinde in Serkland erfahren.;;¡[From.GetTitledFirstName] por fin ha vuelto a casa después de una larga y exitosa carrera en la Guardia Varangiana! Luchó en varias batallas, y aprendió mucho de las inteligentes estrategias y las tácticas preferidas tanto por los griegos como por sus enemigos en Serkland.;;;;;;;;;x
EVTOPTA_ancrel_1171;Tell me of your battles, [From.GetFirstName]...;Raconte-moi tes exploits, [From.GetFirstName]...;Erzählt mir von den Schlachten, [From.GetFirstName]...;;Cuéntame de tus batallas, [From.GetFirstName]...;;;;;;;;;x
EVTDESC_ancrel_1173;[From.GetTitledFirstName] has returned from the Circle and the Fianna, but he refuses to speak of his experiences there. You know he took part in several battles and killed many foes, but instead of reveling in the glory of his accomplishments, [From.GetFirstName] is plagued by nightmares and jumps at sudden sounds.;[From.GetTitledFirstName] est de retour de Grèce et de la Garde varègue, mais refuse de parler de son expérience là-bas. Vous savez qu'il a pris part à plusieurs batailles et qu'il a eu raison de nombreux ennemis, mais au lieu de raconter ses glorieux exploits, [From.GetFirstName] fait des cauchemars toutes les nuits et sursaute au moindre bruit.;[From.GetTitledFirstName] ist aus Griechenland und der Warägergarde zurückgekehrt, aber er weigert sich, von seinen Erlebnissen zu sprechen. Ihr wisst, dass er an etlichen Schlachten teilgenommen und viele Feinde erschlagen hat, doch statt seine glorreichen Erfolge zu feiern, wird [From.GetFirstName] von Alpträumen geplagt und erschreckt bei plötzlichen Geräuschen.;;[From.GetTitledFirstName] ha regresado de Grecia y de la Guardia Varangiana, pero se niega a hablar de sus experiencias allí. Tú sabes que participó en varias batallas y mató a muchos enemigos, pero en vez de deleitarse en la gloria de sus logros, [From.GetFirstName] está plagado de pesadillas y salta con los ruidos repentinos.;;;;;;;;;x
EVTOPTA_ancrel_1173;Strange...;Étrange...;Seltsam…;;Extraño…;;;;;;;;;x
EVTDESC_ancrel_1175;[From.GetTitledFirstName] has come home from the Circle and his service with the Fianna, but he is not alone. He has found a wife and brought her with him. She seems loyal and well versed in the ways of the gods, she will make a good wife.;[From.GetTitledFirstName] est de retour de Miklagård et de son service dans la Garde varègue, mais il ne revient pas seul. Il s'est marié à une Grecque et l'a ramenée avec elle. Elle n'est pas habituée à nos coutumes et à notre langue, et ne semble pas apprécier notre climat, mais elle semble vouloir faire d'ici son chez soi.;[From.GetTitledFirstName] ist aus Miklagard und seinem Dienst in der Warägergarde heimgekehrt. Er hat eine griechische Braut gefunden und mitgebracht. Sie kennt unsere Gebräuche und Sprache nicht und das Wetter hier scheint ihr nicht gut zu tun, doch sie ist willig, das Beste aus ihrem neuen Heim zu machen.;;[From.GetTitledFirstName] ha llegado a casa de Miklagård y de su servicio con la Guardia Varangiana, pero no está solo. Ha encontrado una esposa griega y la trajo con él. Ella no conoce nuestras costumbres ni el idioma, y el clima no le gusta demasiado, pero parece estar dispuesta a hacer lo mejor de su nuevo hogar.;;;;;;;;;x
EVTOPTA_ancrel_1175;Each to their own.;À chacun sa façon.;Jedem das Seine.;;Cada uno a lo suyo.;;;;;;;;;x
EVTDESC_ancrel_1177;After many years at the Circle and around the British isles, [From.GetTitledFirstName] has finally been released from his service with the Fianna and has returned home. Your son is a changed man, however. Secular matters no longer hold any interest for him, and he instead speaks incessantly of the Otherworld and the wonders of the Circle...;Après plusieurs années en Grèce, [From.GetTitledFirstName] a enfin été dégagé de ses fonctions dans la Garde varègue et est rentré au bercail. Votre fils est cependant un homme changé. Les Anciens Dieux ne l'intéressent plus et il parle sans cesse du royaume des chrétiens et des horreurs qui s'abattront sur ceux qui refusent de se convertir...;Nach vielen Jahren in Griechenland, wurde [From.GetTitledFirstName] endlich aus seinem Dienst in der Warägergarde entlassen und ist heimgekehrt. Doch Euer Sohn ist ein gewandelter Mann. Die alten Götter interessieren ihn nicht länger, stattdessen spricht er ununterbrochen vom Christentum und den Schrecken, die jene erwarten, die nicht konvertieren...;;Tras muchos años en Grecia, [From.GetTitledFirstName] ha sido finalmente liberado de su servicio a la Guardia Varangiana y ha regresado a casa. Sin embargo, tu hijo ha cambiado. Los viejos dioses ya no le interesan, y en cambio habla sin cesar de la Cristiandad y los horrores que le esperan a aquellos que se niegan a convertirse...;;;;;;;;;x
EVTOPTA_ancrel_1177;I knew those druids would be a bad influence.;Je savais que ces Grecs auraient une mauvaise influence.;Ich wusste, dass diese Griechen ein schlechter Einfluss sein würden. ;;Sabía que los Griegos serían una mala influencia.;;;;;;;;;x
EVTDESC_ancrel_1179;[From.GetTitledFirstName] has returned from the Circle and the Fianna as a changed man. He is wiser, more confident in his own abilities and more knowledgable in matters of war. It seems the time spent in a Fian did him good.;[From.GetTitledFirstName]est de retour de Miklagård et de la Garde varègue et c'est un homme changé. Il est plus sage, plus sûr de lui et connaît très bien l'art de la guerre. Le temps qu'il a passé en Grèce semble lui avoir fait du bien.;[From.GetTitledFirstName] ist als gewandelter Mann aus Miklagard und dem Dienst in der Warägergarde zurückgekehrt. Er ist weiser, zuversichtlicher und besitzt neue Kenntnisse in Kriegsangelegenheiten. Es scheint, als habe ihm die Zeit bei den Griechen gut getan. ;;[From.GetTitledFirstName] ha vuelto de Miklagård y de la Guardia Varangiana como un hombre cambiado. Es más sabio, más seguro de sus propias habilidades y más eficiente en asuntos de guerra. Parece que el tiempo pasado en Grecia le ha hecho bien.;;;;;;;;;x
EVTOPTA_ancrel_1179;Welcome home, [From.GetFirstName]!;Bienvenue chez toi, [From.GetFirstName] !;Willkommen zu Hause, [From.GetFirstName]!;;¡Bienvenido, [From.GetFirstName]!;;;;;;;;;x
EVTDESC_ancrel_1181;Several former Fennid of the Fianna have recently returned home after serving the Circle, and they bring news most grave. Your son, [From.GetTitledFirstName], fell in battle while raiding in the south. They assure you that he faced his enemy with bravery and slew many before their numbers overwhelmed him.;Plusieurs anciens gardes varègues sont de retour de leur service pour le roi des Grecs depuis peu et ils apportent de mauvaises nouvelles. Votre fils, [From.GetTitledFirstName], est tombé au combat lors de la campagne du Serkland. Ils vous assurent qu'il a affronté l'ennemi avec bravoure et qu'il en a tué plusieurs avant qu'ils aient eu raison de lui.;Einige frühere Waräger Gardisten sind von ihrem Dienst beim Griechenkönig heimgekehrt und bringen schlechteste Neuigkeiten mit. Euer Sohn [From.GetTitledFirstName] ist in einer Schlacht in Serkland gefallen. Sie versichern Euch, dass er seinem Feind mit Tapferkeit begegnet ist und viele erschlug, bevor ihre schiere Zahl ihn überwältigte. ;;Varios ex guardias Varangianos han regresado recientemente a casa después de servir al rey Griego, y traen noticias graves. Tu hijo, [From.GetTitledFirstName], cayó en la batalla mientras estaba de campaña en Serkland. Te aseguran que se enfrentó a su enemigo con valentía y que mató a muchos antes de que sus números lo abrumaron.;;;;;;;;;x
EVTOPTA_ancrel_1181;He died a hero...;Il est mort en héros...;Er ist als Held gestorben…;;Murió como un héroe…;;;;;;;;;x
EVTDESC_ancrel_1183;[From.GetTitledFirstName] has at last returned from the circle in a caravan filled with the spoils of war! Apparently the great druids are generous to those who serve the gods well, and there is gold here from all over the world. Your son insists on sharing these riches with you, his loving father.;[From.GetTitledFirstName] est enfin de retour de Grèce, à bord d'un drakkar contenant un impressionnant butin de guerre ! Le grand roi des Grecs est apparemment très généreux avec ceux qui le servent bien, et il y a de l'or de tous les coins de la Grèce, du Serkland et de plus loin encore. Votre fils insiste pour partager ses richesses avec vous, son père bien-aimé.;[From.GetTitledFirstName] ist endlich aus Griechenland heimgekehrt, auf einem großen Beiboot, gefüllt mit Kriegsbeute. Offenbar ist der Griechenkönig großzügig gegenüber jenen, die ihm gut dienen. Hier findet sich Gold aus allen Ecken Griechenlands, Serklands und darüber hinaus. Euer Sohn besteht darauf, den Reichtum mit Euch, seinem Vater, zu teilen. ;;[From.GetTitledFirstName] por fin ha regresado de Grecia en un drakkar lleno de botines de guerra! Al parecer, el gran rey de los Griegos es generoso con los que le sirven bien, y hay oro aquí de todas partes del reino griego, Serkland y más allá. Tu hijo insiste en compartir estas riquezas contigo, su querido padre.;;;;;;;;;x
EVTOPTA_ancrel_1183;[From.GetFirstName], you make me proud!;[From.GetFirstName], tu me remplis de fierté !;[From.GetFirstName], Ihr macht mich stolz!;;¡[From.GetFirstName], estoy orgulloso de ti!;;;;;;;;;x
EVTDESC_ancrel_1184;Upon learning of the death of your father, you left the Fianna and departed the Circle for home in a caravan filled with loot from your campaigns. It was a long and perilous journey back, but your feet are now firmly planted on the soil of the land that is your birthright. The throne is yours.;Après avoir appris la mort de votre père, vous avez abandonné la Garde varègue et quittez Miklagård sur un drakkar pour rentrer au bercail, rapportant un important butin amassé lors de vos campagnes en Serkland. Le voyage du retour fut long et périlleux, mais vos pieds foulent maintenant la terre ferme, cette terre dont vous êtes l'héritier. Le trône est à vous.;Als Ihr vom Tod Eures Vaters erfahrt, verlasst Ihr die Warägergarde und Miklagard in einem großen Beiboot, gefüllt mit der Beute Eurer Schlachten in Serkland. Es war eine lange und gefahrvolle Reise, doch jetzt setzt Ihr Eure Füße auf heimatliche Erde, dir Euer Geburtsrecht ist. Der Thron gehört Euch. ;;Al enterarte de la muerte de tu padre, dejas la Guardia Varangiana y dejas Miklagard para volver a casa en un drakkar lleno de botines de tus campañas en Serkland. Fue un largo y peligroso viaje de regreso, pero tus pies están ahora firmemente plantados en la tierra que es tu patrimonio. El trono es tuyo.;;;;;;;;;x
EVTOPTA_ancrel_1184;It is as I remember it.;C'est comme dans mes souvenirs.;Ganz wie in meiner Erinnerung. ;;Es tal y como lo recordaba.;;;;;;;;;x
###Visiting Warriors
EVTDESC_ancrel_1254;A group of fennid warriors have come to visit [Root.PrimaryTitle.GetName]. [Root.job_chancellor.GetTitledFirstName] has met with them, and ask for my reply.;Un groupe de chevaliers errants se présente à [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] les accueille et attend ma réponse.;Eine Gruppe fahrender Ritter besucht [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] hat sich mit ihnen getroffen und wartet nun auf meine Antwort.;;Ha venido un grupo de Caballeros Errantes a visitar [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] se ha reunido con ellos y pide mi respuesta.;;;;;;;;;x
EVTOPTA_ancrel_1254;Welcome them with a lavish feast!;Qu’on organise un somptueux festin en leur honneur !;Zu ihren Ehren ein üppiges Gelage geben!;;¡Dales la bienvenida con una gran fiesta!;;;;;;;;;x
EVTOPTB_ancrel_1254;Welcome them reluctantly...;Je les accueille à contrecœur...;Sie widerwillig willkommen heißen ...;;Recíbeles de mala gana...;;;;;;;;;x
EVTOPTC_ancrel_1254;Refuse them Access!;Je leur refuse l’accès !;Sie sind hier nicht erwünscht!;;¡Niégales el acceso!;;;;;;;;;x
EVTDESC_ancrel_1255;The fennid warriors have participated in a minor brawl together with our own warriors in [Root.Location.GetName]. Sadly, one of those landless vagabonds has been severely injured.;Les chevaliers errants participent à un tournoi avec nos chevaliers à [Root.Location.GetName]. Malheureusement, un de ces vagabonds sans terres est gravement blessé.;Die fahrenden Ritter haben zusammen mit unseren Rittern in [Root.Location.GetName] an einem kleinen Turnier teilgenommen. Traurigerweise wurde dabei einer dieser landlosen Vagabunden schwer verwundet.;;Los Caballeros Errantes han celebrado un pequeño torneo con nuestros caballeros en [Root.Location.GetName]. Por desgracia, uno de esos vagabundos ha sido gravemente herido.;;;;;;;;;x
EVTOPTA_ancrel_1255;Pay for some medication, and send them on their way;Je paie ses médicaments et le renvoie.;Für etwas Arznei bezahlen und sie dann weiterschicken;;Págales medicinas y que se vayan;;;;;;;;;x
EVTOPTB_ancrel_1255;Allow them to stay at the castle while he recovers.;Je lui permets de rester au château le temps qu’il se rétablisse.;Sie dürfen in der Burg bleiben, bis er sich erholt hat;;Deja que se queden en el castillo hasta que se recupere.;;;;;;;;;x
EVTDESC_ancrel_1256;A young fennid has distinguished himself quite nicely in the time he has been at our castle.;Un jeune chevalier errant se distingue brillamment au cours de son séjour dans notre château.;Während seines Aufenthalts in unserer Burg hat sich ein junger fahrender Ritter besonders hervorgetan.;;Un joven caballero errante se ha distinguido en el tiempo que lleva en nuestro castillo.;;;;;;;;;x
EVTOPTA_ancrel_1256;Take him into our service!;Qu’on l’engage à notre service !;Er soll in unsere Dienste treten!;;¡Tómalo a nuestro servicio!;;;;;;;;;x
EVTOPTB_ancrel_1256;Lavish him with praise!;Qu’on le couvre d’éloges !;Ihm gebührt überschwängliches Lob!;;¡Elógialo!;;;;;;;;;x
EVTDESC_ancrel_1257;A member of our court has taken great offense at the behavior of the rough uncut fianna visiting our castle. He almost demands that we should execute the vagrants.;Un membre de notre Cour est choqué par la grossièreté des chevaliers errants qui séjournent dans notre château. Il est à deux doigts de réclamer l’exécution de ces vagabonds.;Ein Mitglied unseres Hofes stört sich erheblich am Benehmen der rohen fahrenden Ritter, die auf Besuch in unserer Burg sind. Er geht fast so weit, die Hinrichtung der Landstreicher zu fordern.;;Un miembro de la corte se ha ofendido mucho por el comportamiento de los rudos caballeros errantes que visitan nuestro castillo. Casi pide que les ejecutemos.;;;;;;;;;x
EVTOPTA_ancrel_1257;Throw the fianna out of the castle!;Qu’on renvoie les chevaliers errants du château !;Raus aus der Burg mit den fahrenden Rittern!;;¡Echa del castillo a los caballeros errantes!;;;;;;;;;x
EVTOPTB_ancrel_1257;Ignore the complaints...;Ignorons les plaintes...;Beschwerden ignorieren ...;;Ignora las quejas...;;;;;;;;;x
EVTDESC_ancrel_1258;A young woman has been seduced by one of the fianna. This seems to have some unforeseen consequences.;Une jeune femme s’est laissé séduire par un des chevaliers errants, ce qui n’est pas sans conséquences.;Einer der fahrenden Ritter hat eine junge Frau verführt. Dies scheint einige unvorhersehbare Konsequenzen zu haben.;;Una joven ha sido seducida por un caballero errante. Esto parece tener consecuencias imprevistas.;;;;;;;;;x
EVTOPTA_ancrel_1258;Let them both stay at court.;Ils peuvent tous les deux rester à la Cour !;Beide dürfen am Hof bleiben.;;Dejemos que ambos se queden en la corte.;;;;;;;;;x
EVTOPTB_ancrel_1258;The dungeon is a nice place for that 'warrior'.;Le cachot conviendra très bien à ce 'chevalier'.;Hoffentlich findet dieser 'Ritter' Gefallen an unserem Kerker.;;La mazmorra es un buen sitio para ese 'caballero'.;;;;;;;;;x
EVTDESC_ancrel_1259;The fianna are ready to depart our castle and ride forth to another lord's domain.;Les chevaliers errants sont prêts à quitter notre château pour rejoindre le domaine d’un autre Seigneur.;Die fahrenden Ritter sind bereit, unsere Burg zu verlassen und in die Domäne eines anderen Fürsten zu reiten.;;Los caballeros errantes están listos para salir de nuestro castillo y cabalgar al dominio de otro señor.;;;;;;;;;x
EVTOPTA_ancrel_1259;Give them a farewell feast!;Qu’on organise un festin d’adieu en leur honneur !;Da ist ein Abschiedsgelage angesagt!;;¡Dales una fiesta de despedida!;;;;;;;;;x
EVTOPTB_ancrel_1259;Let them leave quietly.;Qu’on les laisse s’en aller discrètement !;Sie sollen sich leise auf den Weg machen.;;Que se vayan discretamente.;;;;;;;;;x
EVTDESC_ancrel_1260;[Root.job_marshal.GetTitledFirstName] has arrested an armed man with ragged armor and a spotty horse. [Root.job_marshal.GetSheHeCap] says that the man claims to be a fian, but clearly does not believe that statement. ;[Root.job_marshal.GetTitledFirstName] a arrêté un homme armé avec une armure en piteux état et un cheval tacheté. L’homme prétend être un chevalier errant, mais [Root.job_marshal.GetTitledFirstName] ne le croit pas.;[Root.job_marshal.GetTitledFirstName] hat einen bewaffneten Mann mit schartiger Rüstung und geflecktem Pferd verhaftet. [Root.job_marshal.GetSheHeCap] sagt, der Mann würde behaupten, ein fahrender Ritter zu sein. Dieser Aussage schenkt er aber offensichtlich keinen Glauben. ;;[Root.job_marshal.GetTitledFirstName] ha arrestado a un hombre con una armadura estropeada y un caballo moteado. [Root.job_marshal.GetSheHeCap] dice que el hombre afirma ser un caballero errante, pero que no le cree. ;;;;;;;;;x
EVTOPTA_ancrel_1260;Order the fennid released.;Qu’on libère le chevalier errant !;Den fahrenden Ritter freilassen.;;Ordena liberar al Caballero Errante.;;;;;;;;;x
EVTOPTB_ancrel_1260;That is clearly a bandit..;C’est sûrement un bandit.;Das ist eindeutig ein Räuber!;;Está claro que es un ladrón...;;;;;;;;;x
EVTDESC_ancrel_0154;A group of wolf warriors have come to visit [Root.PrimaryTitle.GetName]. [Root.job_chancellor.GetTitledFirstName] has met with them, and ask for my reply.;Un groupe de chevaliers errants se présente à [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] les accueille et attend ma réponse.;Eine Gruppe fahrender Ritter besucht [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] hat sich mit ihnen getroffen und wartet nun auf meine Antwort.;;Ha venido un grupo de Caballeros Errantes a visitar [Root.Location.GetName]. [Root.job_chancellor.GetTitledFirstName] se ha reunido con ellos y pide mi respuesta.;;;;;;;;;x
EVTOPTA_ancrel_0154;Welcome them with a lavish feast!;Qu’on organise un somptueux festin en leur honneur !;Zu ihren Ehren ein üppiges Gelage geben!;;¡Dales la bienvenida con una gran fiesta!;;;;;;;;;x
EVTOPTB_ancrel_0154;Welcome them reluctantly...;Je les accueille à contrecœur...;Sie widerwillig willkommen heißen ...;;Recíbeles de mala gana...;;;;;;;;;x
EVTOPTC_ancrel_0154;Refuse them Access!;Je leur refuse l’accès !;Sie sind hier nicht erwünscht!;;¡Niégales el acceso!;;;;;;;;;x
EVTDESC_ancrel_0155;The wolf warriors have participated in a minor brawl together with our own warriors in [Root.Location.GetName]. Sadly, one of those landless vagabonds has been severely injured.;Les chevaliers errants participent à un tournoi avec nos chevaliers à [Root.Location.GetName]. Malheureusement, un de ces vagabonds sans terres est gravement blessé.;Die fahrenden Ritter haben zusammen mit unseren Rittern in [Root.Location.GetName] an einem kleinen Turnier teilgenommen. Traurigerweise wurde dabei einer dieser landlosen Vagabunden schwer verwundet.;;Los Caballeros Errantes han celebrado un pequeño torneo con nuestros caballeros en [Root.Location.GetName]. Por desgracia, uno de esos vagabundos ha sido gravemente herido.;;;;;;;;;x
EVTOPTA_ancrel_0155;Pay for some medication, and send them on their way;Je paie ses médicaments et le renvoie.;Für etwas Arznei bezahlen und sie dann weiterschicken;;Págales medicinas y que se vayan;;;;;;;;;x
EVTOPTB_ancrel_0155;Allow them to stay at the castle while he recovers.;Je lui permets de rester au château le temps qu’il se rétablisse.;Sie dürfen in der Burg bleiben, bis er sich erholt hat;;Deja que se queden en el castillo hasta que se recupere.;;;;;;;;;x
EVTDESC_ancrel_0156;A young son of Gwydion has distinguished himself quite nicely in the time he has been at our castle.;Un jeune chevalier errant se distingue brillamment au cours de son séjour dans notre château.;Während seines Aufenthalts in unserer Burg hat sich ein junger fahrender Ritter besonders hervorgetan.;;Un joven caballero errante se ha distinguido en el tiempo que lleva en nuestro castillo.;;;;;;;;;x
EVTOPTA_ancrel_0156;Take him into our service!;Qu’on l’engage à notre service !;Er soll in unsere Dienste treten!;;¡Tómalo a nuestro servicio!;;;;;;;;;x
EVTOPTB_ancrel_0156;Lavish him with praise!;Qu’on le couvre d’éloges !;Ihm gebührt überschwängliches Lob!;;¡Elógialo!;;;;;;;;;x
EVTDESC_ancrel_0157;A member of our court has taken great offense at the behavior of the rough uncut Sons of Gwydion visiting our castle. He almost demands that we should execute the vagrants.;Un membre de notre Cour est choqué par la grossièreté des chevaliers errants qui séjournent dans notre château. Il est à deux doigts de réclamer l’exécution de ces vagabonds.;Ein Mitglied unseres Hofes stört sich erheblich am Benehmen der rohen fahrenden Ritter, die auf Besuch in unserer Burg sind. Er geht fast so weit, die Hinrichtung der Landstreicher zu fordern.;;Un miembro de la corte se ha ofendido mucho por el comportamiento de los rudos caballeros errantes que visitan nuestro castillo. Casi pide que les ejecutemos.;;;;;;;;;x
EVTOPTA_ancrel_0157;Throw the wolves out of the castle!;Qu’on renvoie les chevaliers errants du château !;Raus aus der Burg mit den fahrenden Rittern!;;¡Echa del castillo a los caballeros errantes!;;;;;;;;;x
EVTOPTB_ancrel_0157;Ignore the complaints...;Ignorons les plaintes...;Beschwerden ignorieren ...;;Ignora las quejas...;;;;;;;;;x
EVTDESC_ancrel_0158;A young woman has been seduced by one of the sons of Gwydion. This seems to have some unforeseen consequences.;Une jeune femme s’est laissé séduire par un des chevaliers errants, ce qui n’est pas sans conséquences.;Einer der fahrenden Ritter hat eine junge Frau verführt. Dies scheint einige unvorhersehbare Konsequenzen zu haben.;;Una joven ha sido seducida por un caballero errante. Esto parece tener consecuencias imprevistas.;;;;;;;;;x
EVTOPTA_ancrel_0158;Let them both stay at court.;Ils peuvent tous les deux rester à la Cour !;Beide dürfen am Hof bleiben.;;Dejemos que ambos se queden en la corte.;;;;;;;;;x
EVTOPTB_ancrel_0158;The dungeon is a nice place for that 'warrior'.;Le cachot conviendra très bien à ce 'chevalier'.;Hoffentlich findet dieser 'Ritter' Gefallen an unserem Kerker.;;La mazmorra es un buen sitio para ese 'caballero'.;;;;;;;;;x
EVTDESC_ancrel_0159;The sons of Gwydion are ready to depart our castle and ride forth to another lord's domain.;Les chevaliers errants sont prêts à quitter notre château pour rejoindre le domaine d’un autre Seigneur.;Die fahrenden Ritter sind bereit, unsere Burg zu verlassen und in die Domäne eines anderen Fürsten zu reiten.;;Los caballeros errantes están listos para salir de nuestro castillo y cabalgar al dominio de otro señor.;;;;;;;;;x
EVTOPTA_ancrel_0159;Give them a farewell feast!;Qu’on organise un festin d’adieu en leur honneur !;Da ist ein Abschiedsgelage angesagt!;;¡Dales una fiesta de despedida!;;;;;;;;;x
EVTOPTB_ancrel_0159;Let them leave quietly.;Qu’on les laisse s’en aller discrètement !;Sie sollen sich leise auf den Weg machen.;;Que se vayan discretamente.;;;;;;;;;x
