#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;AI_EVENT;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_2253;It is done. After more than a month of heated deliberations, the Council of [council_location.GetName] has ended. The process began by [council_holder.GetTitledName] has resulted in the [mender_religion.Religion.GetName] faith standing triumphant. What few members of the [target_religion.Religion.GetName] faith remain are now considered heretics, with most having already converted. Christianity is at last united under the [mender_religion.PrimaryTitle.GetRulerTitle], a single force to spread the Gospel across the known world.;It is done. After more than a month of heated deliberations, the Council of [council_location.GetName] has ended. The process began by [council_holder.GetTitledName] has resulted in the [mender_religion.Religion.GetName] faith standing triumphant. What few members of the [target_religion.Religion.GetName] faith remain are now considered heretics, with most having already converted. Christianity is at last united under the [mender_religion.PrimaryTitle.GetRulerTitle], a single force to spread the Gospel across the known world.;It is done. After more than a month of heated deliberations, the Council of [council_location.GetName] has ended. The process began by [council_holder.GetTitledName] has resulted in the [mender_religion.Religion.GetName] faith standing triumphant. What few members of the [target_religion.Religion.GetName] faith remain are now considered heretics, with most having already converted. Christianity is at last united under the [mender_religion.PrimaryTitle.GetRulerTitle], a single force to spread the Gospel across the known world.;;It is done. After more than a month of heated deliberations, the Council of [council_location.GetName] has ended. The process began by [council_holder.GetTitledName] has resulted in the [mender_religion.Religion.GetName] faith standing triumphant. What few members of the [target_religion.Religion.GetName] faith remain are now considered heretics, with most having already converted. Christianity is at last united under the [mender_religion.PrimaryTitle.GetRulerTitle], a single force to spread the Gospel across the known world.;;;;;;;;;x
EVTDESC_Plus_2300;Sahidic culture has been present ever since Saint Mark introduced Christianity to Egypt shortly after Christ's ascension. We speak our own language and maintain our own traditions, as we have for centuries. To some, we are the only true Egyptians that remained once the Muslims took over most of North Africa. As I am a Christian myself, perhaps it is time I embrace that distinction from the Arabs around me?;Sahidic culture has been present ever since Saint Mark introduced Christianity to Egypt shortly after Christ's ascension. We speak our own language and maintain our own traditions, as we have for centuries. To some, we are the only true Egyptians that remained once the Muslims took over most of North Africa. As I am a Christian myself, perhaps it is time I embrace that distinction from the Arabs around me?;Sahidic culture has been present ever since Saint Mark introduced Christianity to Egypt shortly after Christ's ascension. We speak our own language and maintain our own traditions, as we have for centuries. To some, we are the only true Egyptians that remained once the Muslims took over most of North Africa. As I am a Christian myself, perhaps it is time I embrace that distinction from the Arabs around me?;;Sahidic culture has been present ever since Saint Mark introduced Christianity to Egypt shortly after Christ's ascension. We speak our own language and maintain our own traditions, as we have for centuries. To some, we are the only true Egyptians that remained once the Muslims took over most of North Africa. As I am a Christian myself, perhaps it is time I embrace that distinction from the Arabs around me?;;;;;;;;;x
EVTOPTA_Plus_2300;Yes, I am Sahidic;Yes, I am Sahidic;Yes, I am Sahidic;;Yes, I am Sahidic;;;;;;;;;x
EVTOPTB_Plus_2300;No, there is no point;No, there is no point;No, there is no point;;No, there is no point;;;;;;;;;x
EVTDESC_Plus_2301;The Coptic Arabs in [Root.GetName] have slowly begun to adopt the language and traditions of the Sahidic.;The Coptic Arabs in [Root.GetName] have slowly begun to adopt the language and traditions of the Sahidic.;The Coptic Arabs in [Root.GetName] have slowly begun to adopt the language and traditions of the Sahidic.;;The Coptic Arabs in [Root.GetName] have slowly begun to adopt the language and traditions of the Sahidic.;;;;;;;;;x
EVTDESC_Plus_2302;While I am in every way Sahidic, I am not Coptic, and it seems pointless to hold onto outdated ways that are so closely tied to the Coptic faith, does it not?;While I am in every way Sahidic, I am not Coptic, and it seems pointless to hold onto outdated ways that are so closely tied to the Coptic faith, does it not?;While I am in every way Sahidic, I am not Coptic, and it seems pointless to hold onto outdated ways that are so closely tied to the Coptic faith, does it not?;;While I am in every way Sahidic, I am not Coptic, and it seems pointless to hold onto outdated ways that are so closely tied to the Coptic faith, does it not?;;;;;;;;;x
EVTOPTA_Plus_2302;True, I am really an Egyptian;True, I am really an Egyptian;True, I am really an Egyptian;;True, I am really an Egyptian;;;;;;;;;x
EVTOPTB_Plus_2302;No, I am Sahidic and will remain thus;No, I am Sahidic and will remain thus;No, I am Sahidic and will remain thus;;No, I am Sahidic and will remain thus;;;;;;;;;x
EVTDESC_Plus_2303;With the people in [Root.GetName] no longer clinging to the Coptic faith, their Sahidic traditions and language have begun to fall to the wayside.;With the people in [Root.GetName] no longer clinging to the Coptic faith, their Sahidic traditions and language have begun to fall to the wayside.;With the people in [Root.GetName] no longer clinging to the Coptic faith, their Sahidic traditions and language have begun to fall to the wayside.;;With the people in [Root.GetName] no longer clinging to the Coptic faith, their Sahidic traditions and language have begun to fall to the wayside.;;;;;;;;;x
EVTNAME_Plus_2351;The Journey of Nerthus;The Journey of Nerthus;The Journey of Nerthus;;The Journey of Nerthus;;;;;;;;;x
EVTDESC_Plus_2351;With [nerthus_top_liege.PrimaryTitle.GetName] in a time of peace, [Root.GetTitledName] has declared that the time has come for the Journey of Nerthus. The fertility goddess will travel across the land in a covered chariot, with only [Root.GetTitledFirstNameNoRegnal] permitted to look upon her, her arrival in each hold calling for a time of feasting and celebration. It is one of the most holy of Germanic traditions, a period during which lords are not permitted to engage in war, at least until the goddess tires of her travels and retires to the sacred grove again.;With [nerthus_top_liege.PrimaryTitle.GetName] in a time of peace, [Root.GetTitledName] has declared that the time has come for the Journey of Nerthus. The fertility goddess will travel across the land in a covered chariot, with only [Root.GetTitledFirstNameNoRegnal] permitted to look upon her, her arrival in each hold calling for a time of feasting and celebration. It is one of the most holy of Germanic traditions, a period during which lords are not permitted to engage in war, at least until the goddess tires of her travels and retires to the sacred grove again.;With [nerthus_top_liege.PrimaryTitle.GetName] in a time of peace, [Root.GetTitledName] has declared that the time has come for the Journey of Nerthus. The fertility goddess will travel across the land in a covered chariot, with only [Root.GetTitledFirstNameNoRegnal] permitted to look upon her, her arrival in each hold calling for a time of feasting and celebration. It is one of the most holy of Germanic traditions, a period during which lords are not permitted to engage in war, at least until the goddess tires of her travels and retires to the sacred grove again.;;With [nerthus_top_liege.PrimaryTitle.GetName] in a time of peace, [Root.GetTitledName] has declared that the time has come for the Journey of Nerthus. The fertility goddess will travel across the land in a covered chariot, with only [Root.GetTitledFirstNameNoRegnal] permitted to look upon her, her arrival in each hold calling for a time of feasting and celebration. It is one of the most holy of Germanic traditions, a period during which lords are not permitted to engage in war, at least until the goddess tires of her travels and retires to the sacred grove again.;;;;;;;;;x
EVTOPTA_Plus_2351;We will celebrate with a great feast!;We will celebrate with a great feast!;We will celebrate with a great feast!;;We will celebrate with a great feast!;;;;;;;;;x
EVTOPTB_Plus_2351;Excellent, I was already planning a feast;Excellent, I was already planning a feast;Excellent, I was already planning a feast;;Excellent, I was already planning a feast;;;;;;;;;x
EVTOPTC_Plus_2351;The celebrations will be kept to a minimum;The celebrations will be kept to a minimum;The celebrations will be kept to a minimum;;The celebrations will be kept to a minimum;;;;;;;;;x
EVTOPTD_Plus_2351;Alas, I cannot afford a great feast;Alas, I cannot afford a great feast;Alas, I cannot afford a great feast;;Alas, I cannot afford a great feast;;;;;;;;;x
EVTOPTE_Plus_2351;This will be a joyous time for all;This will be a joyous time for all;This will be a joyous time for all;;This will be a joyous time for all;;;;;;;;;x
EVTOPTF_Plus_2351;Must we pay homage to a pagan sex goddess?;Must we pay homage to a pagan sex goddess?;Must we pay homage to a pagan sex goddess?;;Must we pay homage to a pagan sex goddess?;;;;;;;;;x
EVTDESC_Plus_2352;With the feasts throughout [nerthus_top_liege.PrimaryTitle.GetName] now done, and the holy cart having completed its circuit throughout the land, the goddess Nerthus has apparently tired of her communications with mortal men and returned to the sacred grove in Castum. [Root.GetTitledFirstNameNoRegnal] has declared the holy time at an end, with the fields now blessed and many married women now hoping to conceive in this most auspicious period following the journey's close.;With the feasts throughout [nerthus_top_liege.PrimaryTitle.GetName] now done, and the holy cart having completed its circuit throughout the land, the goddess Nerthus has apparently tired of her communications with mortal men and returned to the sacred grove in Castum. [Root.GetTitledFirstNameNoRegnal] has declared the holy time at an end, with the fields now blessed and many married women now hoping to conceive in this most auspicious period following the journey's close.;With the feasts throughout [nerthus_top_liege.PrimaryTitle.GetName] now done, and the holy cart having completed its circuit throughout the land, the goddess Nerthus has apparently tired of her communications with mortal men and returned to the sacred grove in Castum. [Root.GetTitledFirstNameNoRegnal] has declared the holy time at an end, with the fields now blessed and many married women now hoping to conceive in this most auspicious period following the journey's close.;;With the feasts throughout [nerthus_top_liege.PrimaryTitle.GetName] now done, and the holy cart having completed its circuit throughout the land, the goddess Nerthus has apparently tired of her communications with mortal men and returned to the sacred grove in Castum. [Root.GetTitledFirstNameNoRegnal] has declared the holy time at an end, with the fields now blessed and many married women now hoping to conceive in this most auspicious period following the journey's close.;;;;;;;;;x
EVTOPTA_Plus_2352;Another journey has ended;Another journey has ended;Another journey has ended;;Another journey has ended;;;;;;;;;x
EVTOPTB_Plus_2352;It's over? What a relief;It's over? What a relief;It's over? What a relief;;It's over? What a relief;;;;;;;;;x
EVTDESC_Plus_2353;With the journey ended, you alone see to the purification of the holy cart used to convey the 'goddess'. It is carefully washed by slaves, who are then thrown into the lake and drowned--grateful for the honor they have been granted.;With the journey ended, you alone see to the purification of the holy cart used to convey the 'goddess'. It is carefully washed by slaves, who are then thrown into the lake and drowned--grateful for the honor they have been granted.;With the journey ended, you alone see to the purification of the holy cart used to convey the 'goddess'. It is carefully washed by slaves, who are then thrown into the lake and drowned--grateful for the honor they have been granted.;;With the journey ended, you alone see to the purification of the holy cart used to convey the 'goddess'. It is carefully washed by slaves, who are then thrown into the lake and drowned--grateful for the honor they have been granted.;;;;;;;;;x
EVTOPTA_Plus_2353;Until the next journey begins;Until the next journey begins;Until the next journey begins;;Until the next journey begins;;;;;;;;;x
EVTDESC_Plus_2354;The Journey of Nerthus has begun, and you hear many tales of fertility rites her priests can perform. Considering you are childless, perhaps it is worth seeking out the goddess's blessing upon your womb, dangerous as you hear those rites can be...;The Journey of Nerthus has begun, and you hear many tales of fertility rites her priests can perform. Considering you are childless, perhaps it is worth seeking out the goddess's blessing upon your womb, dangerous as you hear those rites can be...;The Journey of Nerthus has begun, and you hear many tales of fertility rites her priests can perform. Considering you are childless, perhaps it is worth seeking out the goddess's blessing upon your womb, dangerous as you hear those rites can be...;;The Journey of Nerthus has begun, and you hear many tales of fertility rites her priests can perform. Considering you are childless, perhaps it is worth seeking out the goddess's blessing upon your womb, dangerous as you hear those rites can be...;;;;;;;;;x
EVTOPTA_Plus_2354;Perhaps Nerthus can help with my...problem;Perhaps Nerthus can help with my...problem;Perhaps Nerthus can help with my...problem;;Perhaps Nerthus can help with my...problem;;;;;;;;;x
EVTOPTB_Plus_2354;There is nothing wrong with me!;There is nothing wrong with me!;There is nothing wrong with me!;;There is nothing wrong with me!;;;;;;;;;x
EVTNAME_Plus_2356;Irminsul Reborn;Irminsul Reborn;Irminsul Reborn;;Irminsul Reborn;;;;;;;;;x
EVTDESC_Plus_2356;At no small expense, a new world tree has been planted in the sacred woods outside of Paderborn -- not far from the location where the previous Irminsul was destroyed. There have been months of careful rites performed, the ground consecrated with the blood of many slaves, and it has been determined that this time it will not be so easy for the tree to be violated as it was previously. A great wrong to the Germanic faith has now been undone.;At no small expense, a new world tree has been planted in the sacred woods outside of Paderborn -- not far from the location where the previous Irminsul was destroyed. There have been months of careful rites performed, the ground consecrated with the blood of many slaves, and it has been determined that this time it will not be so easy for the tree to be violated as it was previously. A great wrong to the Germanic faith has now been undone.;At no small expense, a new world tree has been planted in the sacred woods outside of Paderborn -- not far from the location where the previous Irminsul was destroyed. There have been months of careful rites performed, the ground consecrated with the blood of many slaves, and it has been determined that this time it will not be so easy for the tree to be violated as it was previously. A great wrong to the Germanic faith has now been undone.;;At no small expense, a new world tree has been planted in the sacred woods outside of Paderborn -- not far from the location where the previous Irminsul was destroyed. There have been months of careful rites performed, the ground consecrated with the blood of many slaves, and it has been determined that this time it will not be so easy for the tree to be violated as it was previously. A great wrong to the Germanic faith has now been undone.;;;;;;;;;x
EVTOPTA_Plus_2356;Let the world tree grow large and strong;Let the world tree grow large and strong;Let the world tree grow large and strong;;Let the world tree grow large and strong;;;;;;;;;x
EVTOPTA_PlusFaction_110;Let's hope so!;Let's hope so!;Let's hope so!;;Let's hope so!;;;;;;;;;x
EVTDESC_PlusFaction_111A;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Court Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Court Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Court Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Court Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;;;;;;;;x
EVTDESC_PlusFaction_111B;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Prosperity Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Prosperity Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Prosperity Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Prosperity Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;;;;;;;;x
EVTDESC_PlusFaction_111C;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Glory Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Glory Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Glory Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Glory Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;;;;;;;;x
EVTDESC_PlusFaction_111D;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Tradition Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Tradition Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Tradition Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;[FromFrom.GetTitledName] has arrived unexpectedly at [Root.Location.GetName], asking for an audience. You suspect the [FromFrom.GetManWoman] intends to convince you to join [FromFrom.GetHerHis] Tradition Faction...and, indeed, when you meet at the gates [FromFrom.GetSheHe] is all smiles and eager to discuss business. What shall you tell [FromFrom.GetHerHim]?;;;;;;;;;x
EVTOPTA_PlusFaction_111;I would be glad to join [FromFrom.GetHerHis] faction;I would be glad to join [FromFrom.GetHerHis] faction;I would be glad to join [FromFrom.GetHerHis] faction;;I would be glad to join [FromFrom.GetHerHis] faction;;;;;;;;;x
EVTOPTB_PlusFaction_111;Enjoy a pleasant meeting, but promise [FromFrom.GetHerHim] nothing;Enjoy a pleasant meeting, but promise [FromFrom.GetHerHim] nothing;Enjoy a pleasant meeting, but promise [FromFrom.GetHerHim] nothing;;Enjoy a pleasant meeting, but promise [FromFrom.GetHerHim] nothing;;;;;;;;;x
EVTOPTC_PlusFaction_111;Send [FromFrom.GetHerHim] away, but tell no-one [FromFrom.GetSheHe] was here;Send [FromFrom.GetHerHim] away, but tell no-one [FromFrom.GetSheHe] was here;Send [FromFrom.GetHerHim] away, but tell no-one [FromFrom.GetSheHe] was here;;Send [FromFrom.GetHerHim] away, but tell no-one [FromFrom.GetSheHe] was here;;;;;;;;;x
EVTOPTD_PlusFaction_111;Send [FromFrom.GetHerHim] away—I've no interest in such talk;Send [FromFrom.GetHerHim] away—I've no interest in such talk;Send [FromFrom.GetHerHim] away—I've no interest in such talk;;Send [FromFrom.GetHerHim] away—I've no interest in such talk;;;;;;;;;x
EVTOPTE_PlusFaction_111;Send [FromFrom.GetHerHim] away and tell [target_faction_leader.GetTitledFirstNameNoRegnal] [FromFrom.GetSheHe] was here;Send [FromFrom.GetHerHim] away and tell [target_faction_leader.GetTitledFirstNameNoRegnal] [FromFrom.GetSheHe] was here;Send [FromFrom.GetHerHim] away and tell [target_faction_leader.GetTitledFirstNameNoRegnal] [FromFrom.GetSheHe] was here;;Send [FromFrom.GetHerHim] away and tell [target_faction_leader.GetTitledFirstNameNoRegnal] [FromFrom.GetSheHe] was here;;;;;;;;;x
EVTDESC_PlusFaction_112;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well...so well, in fact, that by the end of it you were all but certain that [From.GetSheHe] would soon be joining your faction.;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well...so well, in fact, that by the end of it you were all but certain that [From.GetSheHe] would soon be joining your faction.;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well...so well, in fact, that by the end of it you were all but certain that [From.GetSheHe] would soon be joining your faction.;;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well...so well, in fact, that by the end of it you were all but certain that [From.GetSheHe] would soon be joining your faction.;;;;;;;;;x
EVTDESC_PlusFaction_113;You've heard talk recently that [From.GetTitledName] will soon be leaving your faction. If so, it is almost certainly the result of a recent meeting between [From.GetHerHim] and [FromFromFrom.GetTitledName]. [FromFromFrom.GetTitledFirstNameNoRegnal] has been engaged in some poaching, it seems.;You've heard talk recently that [From.GetTitledName] will soon be leaving your faction. If so, it is almost certainly the result of a recent meeting between [From.GetHerHim] and [FromFromFrom.GetTitledName]. [FromFromFrom.GetTitledFirstNameNoRegnal] has been engaged in some poaching, it seems.;You've heard talk recently that [From.GetTitledName] will soon be leaving your faction. If so, it is almost certainly the result of a recent meeting between [From.GetHerHim] and [FromFromFrom.GetTitledName]. [FromFromFrom.GetTitledFirstNameNoRegnal] has been engaged in some poaching, it seems.;;You've heard talk recently that [From.GetTitledName] will soon be leaving your faction. If so, it is almost certainly the result of a recent meeting between [From.GetHerHim] and [FromFromFrom.GetTitledName]. [FromFromFrom.GetTitledFirstNameNoRegnal] has been engaged in some poaching, it seems.;;;;;;;;;x
EVTOPTA_PlusFaction_113;How dare [FromFromFrom.GetSheHe]!;How dare [FromFromFrom.GetSheHe]!;How dare [FromFromFrom.GetSheHe]!;;How dare [FromFromFrom.GetSheHe]!;;;;;;;;;x
EVTDESC_PlusFaction_114;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well enough, and you managed to leave on a good note, though [From.GetSheHe] made no promises about joining your faction.;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well enough, and you managed to leave on a good note, though [From.GetSheHe] made no promises about joining your faction.;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well enough, and you managed to leave on a good note, though [From.GetSheHe] made no promises about joining your faction.;;The meeting with [From.GetTitledName] at [From.Capital.GetName] went well enough, and you managed to leave on a good note, though [From.GetSheHe] made no promises about joining your faction.;;;;;;;;;x
EVTOPTA_PlusFaction_114;Well, it's at least a start;Well, it's at least a start;Well, it's at least a start;;Well, it's at least a start;;;;;;;;;x
EVTDESC_PlusFaction_115;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. The attempted meeting was a complete waste.;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. The attempted meeting was a complete waste.;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. The attempted meeting was a complete waste.;;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. The attempted meeting was a complete waste.;;;;;;;;;x
EVTDESC_PlusFaction_116;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. What's more, you're certain that [From.GetSheHe] informed [target_faction_leader.GetTitledName] of your attempted poaching.;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. What's more, you're certain that [From.GetSheHe] informed [target_faction_leader.GetTitledName] of your attempted poaching.;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. What's more, you're certain that [From.GetSheHe] informed [target_faction_leader.GetTitledName] of your attempted poaching.;;Unfortunately, [From.GetTitledName] refused to speak with you more than briefly, and utterly refused to engage in any discussion about your faction. What's more, you're certain that [From.GetSheHe] informed [target_faction_leader.GetTitledName] of your attempted poaching.;;;;;;;;;x
EVTDESC_PlusFaction_117;My [Root.GetLordLady],\nYou should be aware that [FromFromFrom.GetTitledName] recently came to [From.Capital.GetName], attempting to persuade me to join [FromFromFrom.GetHerHis] faction. I sent [FromFromFrom.GetHerHim] on [FromFromFrom.GetHerHis] way, and now inform you in case [FromFromFrom.GetSheHe] attempts to do the same elsewhere.\n\nWith respect,\n[From.GetTitledName];My [Root.GetLordLady],\nYou should be aware that [FromFromFrom.GetTitledName] recently came to [From.Capital.GetName], attempting to persuade me to join [FromFromFrom.GetHerHis] faction. I sent [FromFromFrom.GetHerHim] on [FromFromFrom.GetHerHis] way, and now inform you in case [FromFromFrom.GetSheHe] attempts to do the same elsewhere.\n\nWith respect,\n[From.GetTitledName];My [Root.GetLordLady],\nYou should be aware that [FromFromFrom.GetTitledName] recently came to [From.Capital.GetName], attempting to persuade me to join [FromFromFrom.GetHerHis] faction. I sent [FromFromFrom.GetHerHim] on [FromFromFrom.GetHerHis] way, and now inform you in case [FromFromFrom.GetSheHe] attempts to do the same elsewhere.\n\nWith respect,\n[From.GetTitledName];;My [Root.GetLordLady],\nYou should be aware that [FromFromFrom.GetTitledName] recently came to [From.Capital.GetName], attempting to persuade me to join [FromFromFrom.GetHerHis] faction. I sent [FromFromFrom.GetHerHim] on [FromFromFrom.GetHerHis] way, and now inform you in case [FromFromFrom.GetSheHe] attempts to do the same elsewhere.\n\nWith respect,\n[From.GetTitledName];;;;;;;;;x
EVTDESC_PlusFaction_120;[target_faction_dispute.GetTitledName] is clearly not fond of you, but recently relations between you and [target_faction_dispute.GetHerHim] have made a turn for the worse. A dispute over issues within your faction has become rancorous, and it is clearly becoming quite the scandal.;[target_faction_dispute.GetTitledName] is clearly not fond of you, but recently relations between you and [target_faction_dispute.GetHerHim] have made a turn for the worse. A dispute over issues within your faction has become rancorous, and it is clearly becoming quite the scandal.;[target_faction_dispute.GetTitledName] is clearly not fond of you, but recently relations between you and [target_faction_dispute.GetHerHim] have made a turn for the worse. A dispute over issues within your faction has become rancorous, and it is clearly becoming quite the scandal.;;[target_faction_dispute.GetTitledName] is clearly not fond of you, but recently relations between you and [target_faction_dispute.GetHerHim] have made a turn for the worse. A dispute over issues within your faction has become rancorous, and it is clearly becoming quite the scandal.;;;;;;;;;x
EVTOPTA_PlusFaction_120;So be it;So be it;So be it;;So be it;;;;;;;;;x
EVTOPTB_PlusFaction_120;Try to talk things out with [target_faction_dispute.GetHerHim];Try to talk things out with [target_faction_dispute.GetHerHim];Try to talk things out with [target_faction_dispute.GetHerHim];;Try to talk things out with [target_faction_dispute.GetHerHim];;;;;;;;;x
EVTOPTC_PlusFaction_120;It's time to put [target_faction_dispute.GetHerHim] in [target_faction_dispute.GetHerHis] place;It's time to put [target_faction_dispute.GetHerHim] in [target_faction_dispute.GetHerHis] place;It's time to put [target_faction_dispute.GetHerHim] in [target_faction_dispute.GetHerHis] place;;It's time to put [target_faction_dispute.GetHerHim] in [target_faction_dispute.GetHerHis] place;;;;;;;;;x
EVTDESC_PlusFaction_125A;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Court faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Court faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Court faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Court faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;;;;;;;;x
EVTDESC_PlusFaction_125B;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Prosperity faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Prosperity faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Prosperity faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Prosperity faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;;;;;;;;x
